Gene	B cells	CD4 Naive	CD4 Memory	CD8 Naive	CD8 Memory	CD8 Effector	Treg cell	Th cell	Monocytes CD16	Monocytes CD14	DC	pDC	NK	Plasma
ALOX5AP	144.049442013491	87.7071352637507	242.331641188958	29.8529017125995	191.246294196024	154.885301115729	163.224150365039	151.608209226137	96.7508761451157	12.1097401728599	56.9626155730995	1677.50763307228	597.523020719618	5.8893550144092
TAX1BP3	14.1010274133681	10.7440040727243	12.8024393300078	10.0571147697416	14.9926330190009	23.319563148553	15.8580800842146	13.5584877482875	33.971757903849	38.1304417876138	21.4416015630205	97.6109559766861	31.092625008825	11.4389092114301
DNAJA1	101.085566619319	90.3264133989841	126.008146161777	80.0299060282196	131.395957644487	149.319507671917	66.778643665364	61.4249120624544	108.579567835672	161.140150150106	137.363185883946	327.089103512945	152.897089939064	123.534184186568
UNC93B1	34.2273735708866	5.16554246552893	8.34189353905944	3.77543104064426	7.1842464778431	7.63057702948554	8.24928251386727	8.41573229914055	45.7846328411582	82.5235862547828	56.6533051279321	222.592661179536	11.1393200046007	41.1098653133937
C12orf75	36.5852923447164	29.4444119513507	95.9600146413324	32.6982834111441	138.00321841771	332.001604865177	120.21936339961	65.2305379535094	4.8784055206652	10.4935580100247	46.5981900327158	1073.26017458316	361.179762774532	188.474365133894
IGFLR1	15.4117144181114	10.1740996676754	12.0166888160047	9.37973826917231	8.50942005982824	9.79457179997502	16.0196086480676	11.3571439399693	19.0812783647698	14.7098405525317	25.1761166047259	107.303899537657	19.2409645251761	16.9227065986596
STMN1	15.3385241191302	18.6168166841959	8.66818132714096	22.4662288273219	7.65061529681175	23.7420302558471	14.9185077180493	27.8338793624708	2.04277701732407	3.22760546449763	10.9525084881604	195.009337722168	19.2401959889781	40.1488002392021
VEGFB	9.24402500994693	3.52264674895682	3.13588819524609	2.53684486971678	4.29913925651562	1.81929803218448	3.94337673934869	3.37535951649532	1.01888640848594	0	3.82678647785627	88.4442144530059	4.63780998635574	2.3074505364796
SOX4	3.36329797587367	1.32300792511686	0.30235987081518	1.57642814098697	1.41346732717783	0.347523592238523	0.733843778570345	1.46680415387437	6.86719937971578	4.57045753208639	4.72118808019672	33.0751839481182	2.26593551679493	1.35339735649774
TSPAN31	17.8909019856577	13.9714787677766	17.9985410026044	18.8975676632802	19.6799509414455	21.3606075742722	11.8809779986185	13.1313631708452	9.56246965602201	17.750973628723	15.6976532984445	39.5068556418995	27.9960987925114	21.7625388166902
C16orf93	0.688277193727523	0.141244224251558	0.253756795627015	0	0.225689497636927	1.13338875484137	0	0.383768442245814	1.74786803667529	2.63273982578371	3.57409527564554	46.2231457444889	0.89163410819111	2.52226666733551
PPM1J	0.622262992102953	0.0953206864587749	0.0855478646735211	0	0.189695993510209	0.128948854273882	0	0.112728611984059	0.214865180685137	0.359022862346884	3.00741632691624	43.331250527256	0	0
ABHD15	4.77669404746022	0.703905240484785	1.28391714683837	0.316889088207674	2.07379407240681	3.07821517672412	0.989034246782193	0.271739105023269	1.22466427324698	1.09408518610004	2.05988131661454	37.2237363212197	9.20159549856174	0
ICAM3	120.285848440144	116.4945068453	144.36068694871	100.625271500991	139.657108295403	174.792551713391	235.137006961352	196.93082611286	154.969501392082	201.623772482026	131.698355073931	48.8662971277859	200.948372926931	133.221376972656
RPS6KA4	3.41832064776795	2.46695529696096	5.71719378318573	2.11662860502982	3.11963784423197	5.39028516141964	8.90324123940931	5.3081998316373	11.9695779643805	10.6441059472163	20.9740103366658	71.9372049453664	7.04391094042199	5.66265157553065
PLEK	34.3777276431368	4.56966194929793	7.63514224614116	4.10210668672901	12.7973157471798	114.576021420665	1.19998504861851	1.46007572510373	54.9380696160546	80.063293258698	62.9025625974283	189.169142456005	182.95596697909	14.4807869996581
IDH3A	13.0152355736318	7.13406431994758	7.1961688192144	5.19626007670835	6.59105009613718	6.15088163907478	6.12417473129381	5.88269137999024	5.50379811520198	11.4575896759919	17.1407000775535	114.483796218012	11.0198694369068	19.922811586018
TGFBI	2.38249679970498	1.93945448222859	3.28759428565569	1.47826456086589	0.980220589671394	3.66570960800221	0.187020628076665	0.878787279542644	92.0853647804033	47.5069510877045	61.9211548233207	178.14516191832	2.88646944739759	4.84982670286791
MX1	51.2578577742174	20.1321290451633	49.9064789281356	13.6429363491733	20.1082981216085	35.6493138254449	11.7409672140755	10.5389112444854	42.0967826004927	49.3859917985806	63.7711986732186	233.073622562136	55.3544297298529	59.430486050834
CAT	67.9714384891869	19.8692777223878	25.1560868673626	17.6816128082027	23.3525835108479	34.1430678283717	32.3654941006797	32.6074522940584	46.3053937770383	106.294040990314	101.721073028651	200.773057918791	41.5014475183183	27.6362733069185
HIGD1A	6.15604305236594	8.1193572244283	10.7165265274889	6.94417466110392	9.19445244876034	16.2876684951509	7.4881319125648	9.11065313140813	7.98463198870768	18.9475649910407	9.85730364977167	90.0703470919541	19.4124779477769	8.79114076999873
CCDC50	9.5601141799268	0.66332171933779	1.16738169573536	0.336908079439803	0.705944974138413	0.770751809728582	0.748833144076096	0.458707932923228	3.77977548835153	2.19462662433905	9.51885036877673	104.284770427739	1.92649451251222	6.04024877052599
UGCG	13.1903835920582	7.14323451605843	7.24398421806197	3.93747645530612	3.86982158329231	4.82961510279978	4.08095884379486	4.87829498200866	2.12477300577821	3.60497560934664	5.08961837087376	331.8922731491	5.68597931205669	2.14501586112738
TSPO	162.604420919856	221.264668482605	312.685100572063	189.216232682932	224.158124945043	297.504417249301	471.415981150251	381.885607006378	1361.60081992826	713.517838439419	807.071424957127	153.373894501181	368.618332861927	373.849978198647
UBE2J1	24.8490563907979	7.23288665116211	8.72999255837538	4.88536609105692	10.5814908104741	8.88273141329011	9.17815924352626	8.75560490681937	15.8710899032199	31.275824332492	15.0321629020641	101.253340515288	11.5093968886719	286.559577015428
CLN8	7.02061539643387	2.30764797073815	1.9102647336163	2.16569378743394	1.66301081328364	1.52958625327013	1.4923773482704	1.96226711107837	3.12125864462323	4.00336799132056	6.22115263031517	38.9815680744475	2.96694750197476	2.14078712156086
TIMP1	19.6338583391261	59.0773684555253	140.176569064364	39.4631484861354	88.0497069353957	49.7870564413838	124.530087965705	104.712555624897	315.879529587622	839.33382747681	329.021342609683	29.8658250607501	87.1208198888826	55.0831832922099
CBX6	2.17307515214244	2.36624884693824	2.92100778300287	1.94273619454292	2.11381558003207	4.51062707545841	3.68681389231004	3.06490466044921	3.86062719528575	3.59958981390306	4.53349031080681	19.9192331993474	6.53549139931776	9.12303290837501
IFITM1	107.40994198145	379.006625816816	492.095220004969	347.286036113075	441.683181776777	475.695780428602	630.385730304829	631.439985288094	48.6967561184953	325.956481570793	152.559656290519	16.5075938856993	960.891259120783	227.246601072459
DUSP5	2.79169975216568	2.60830511897837	5.49885832128666	0.491991615914985	4.17857722547703	5.76685721686615	3.87592881789064	3.31203738076266	6.24489885547801	25.5191347331155	5.056081460771	48.2029835995121	4.97655347019441	13.7462993484735
TMEM106A	9.35670619818469	1.96405640340831	2.64812857188586	2.24447927570936	2.4525691657333	4.23502120751194	2.06864133546936	1.3309263322612	6.97139477170791	1.90911731992731	10.2028728440329	40.2899335629241	8.17440137770877	3.95582431533094
NEK8	9.4248018414942	2.04374959028209	1.91286828444268	0.817683989216247	0.785537798044046	2.20823280775202	1.61015113043447	1.27073461475232	0.960378157500038	1.79571403308711	0.410694321738064	43.8458223234135	2.74094327346184	12.0482311731996
TMEM8B	0.386847768408836	0.38641963379792	0.401155020114989	0.79237599113661	0.396794055264588	0.413153481024428	1.05677212483379	0.556611390343382	1.84139913249624	0.12833319086454	7.78102492845106	50.170907865046	0.18628368635585	0
MAP1A	0	0.0605928106170653	0.40917889233751	0.0344623327577717	0	0	0.281278858686455	0.217024285595262	0	0	0	14.6172543047505	0.0328719826386201	0
CYTH4	11.2518799913059	10.2904014849732	8.7077016874795	9.96261827749264	12.502687161855	19.0457998867491	11.3469320173936	12.0310396030172	11.3589027480671	27.8832856540611	14.98524218409	45.7025418326675	21.6818869569093	8.94929356312619
FAM213A	5.85961683742472	5.58074173565934	1.67823059876181	5.96016661578643	4.6744900484928	2.72881386370955	4.7322730102407	5.71816528713319	2.89948712881686	0.164766097500223	3.00435139286799	82.9161626676273	1.35567813174971	2.07745620703845
KPTN	3.50607727562879	1.09866815411719	1.75548626724772	1.31436419617921	1.79738340812403	1.64194278532678	3.47242533359362	3.43117690498528	3.26559373034441	3.70604200844355	7.45031854921692	52.3918394713408	2.50055631451997	1.68457510814303
FAM53C	5.91026091078666	5.70092695997303	5.66691125906008	4.25365336595167	3.61136156327648	5.34972136484205	3.09837508165769	2.11791477178964	5.04678818690286	6.18422558840675	5.67109551385827	21.3391092959339	9.05617524134718	6.84531120695019
CD48	187.374164569888	235.563527894466	251.322724710765	239.890016080386	275.761019575866	262.569069698153	200.399546835518	188.920746403744	240.367321416512	321.30808705449	216.892629072533	62.31634194927	211.716436990304	293.948905565242
KCTD5	8.40930686581707	6.22096556249601	5.34370031003691	4.35254075505991	7.85944629357935	11.4588875345294	6.11290609284598	8.49412759767305	6.62609431718756	9.7047628334342	10.4479455151376	84.4977447810319	19.2479155936486	9.47104827786496
CSF2RB	0.935530495213924	0.161272920721675	0.248769982437479	0	0.164562702485414	0.0354204167719473	0.747688168745318	0.104829681231669	3.31924506697194	3.60299433060826	4.22621444025724	30.6383537736308	0.317681265624686	7.95299857659238
LGMN	4.15918108641383	3.38606212264805	2.14448051819945	3.9902260234478	1.02308460739304	0.899019939802098	3.10521028748988	4.5319140121489	3.05578505220392	1.99018190659826	23.7121195094965	136.10845418374	0.562984167033886	38.8420377469002
AEBP1	2.30329060587528	0.372319016943401	0.440157576201706	0.808203452373019	0.0720662241498525	0.0666145075096318	0	0.595169719657059	0.0311976639156107	0.157179877852482	0	12.2258742538268	0.648136313480605	0
CXorf21	12.1163916490195	1.83044626662561	1.81622946202107	0.704245236947077	1.98369319763103	1.82672774197167	0.782950820867536	0.49288702661372	12.6477999672123	11.1208329593933	19.2016894296237	51.1167429997047	3.27467003858942	6.57740256928561
COTL1	302.337834902678	223.431428880298	394.704521710943	208.456130866364	454.139127777996	311.415483378375	392.295829567804	307.562467673323	1461.52113515667	3141.3368189037	1717.61788844709	143.875331137322	128.106722102197	284.874332731073
GAS6	0.0207961749637791	0.0851921213588166	0.0859247491199908	0	0	0.258399736579731	0.47425604227035	0.348453668375336	1.29444757051175	0.101963534450858	6.9331520912372	59.3949629833997	0	2.41772305226876
SFT2D2	18.5091632113557	14.2479741538225	19.7399332748156	10.0172261568108	15.5541915443478	20.6376041108939	3.62730837668382	9.038077493601	23.4213910690458	34.3334856698186	23.59117281005	124.475421608341	46.7217573930126	12.8157673572864
RAB11FIP1	2.19569511294637	0.738427713180256	1.60550958788376	0.444147268137823	0.530301109281421	0.678309179968326	1.12297178080776	0.414906996144491	8.09935013195836	4.52350512280543	7.74851364760005	19.3690083350292	4.07831068678245	1.36170276311367
MAPKAPK2	4.29594381106078	2.13999985342536	3.3025322364898	2.5312224035335	4.68291993932323	5.07915371605027	1.2452231374656	1.6160525697904	6.17389261231517	7.35098129605041	8.03360598111535	64.4671249310692	9.05335226626256	4.67012088080777
SDF4	21.6475556198312	20.1679812364883	27.9298804575446	21.9479755822868	25.4465294035931	40.6588976991804	44.814307707998	31.8994085101722	28.0858364066219	21.3795993088434	26.8483281627878	26.7580869536521	84.4709703798219	94.4577420944802
AIF1	57.2388277401423	122.119274868185	89.6705129881191	207.833912334438	109.225818260149	62.7847943317367	19.5500822753354	53.9480384498335	1862.69627410018	3904.93320997729	1070.85304174696	181.574736880092	58.7569353081123	48.6821040372421
CD33	0.99544718973752	0.522844690560734	1.17939337443631	0.739963735752814	0.499008228814007	0.696741479847843	0.104705984190414	0.0562862853984078	40.412577701965	16.4129764051091	48.038980614664	0.661933764213815	0.767339963016241	2.17876482948226
CD72	144.668323549728	1.49915973816662	2.00667584133126	2.32749816695583	3.08042231358094	4.03884680924878	1.02969529707458	0.402905920316032	1.7729159581099	1.99731649958871	13.862371481518	9.39443373886622	9.3092709991648	0
GPR18	47.840524431649	17.4081027316952	6.43000759243406	21.3203376932347	11.3786358755932	14.6729967173701	6.89480168197322	16.3542317767214	1.60314622125194	5.06534788767821	11.8657177155128	2.08674782982745	18.6287260217086	0
HLA-DOB	175.526077374995	1.12697293556505	1.66405448125391	1.27626768817258	1.28204211948068	1.26942854155595	0	0.502473562921557	1.44016652278061	2.65133519208089	22.5611726671022	0	2.8393801836543	17.9913503398743
IDO1	0	0	0	0	0	0.0962984929887943	0	0.143872923831228	0	0.12128268500716	60.3618382594992	0	0	0
LST1	146.752208953279	90.2685781743724	179.299886714632	91.7592002196162	125.773570116289	108.102023582057	49.8298318752261	64.1730875431852	2851.8704045961	7516.31489760003	1858.74755505542	203.577398942257	129.863907501719	87.2179054252593
LY86	590.276711402792	14.4591008465239	24.8947987979532	23.0244422074577	13.0808447340549	12.4058452642843	0.284324714574492	3.38422631419531	623.459615732381	163.860493596634	613.654003266697	45.4512133621371	17.2103194237802	5.10439937790784
SLAMF8	0	0.0271763680525453	0.0159471941443428	0	0.63382313091387	1.44521623203316	0	0.0410294266835773	0.356584394339531	0.0639449440896981	5.70831319339366	0	1.46960495376574	0
S100A6	667.747111338094	1345.55896490087	2309.9589659465	1173.45952257513	2105.86153832684	2521.90766343056	2094.06232556287	1770.40068410731	10285.0229839763	7996.70329996599	5256.79232367648	3693.02963668026	2118.00471150379	1975.24196535313
GPX1	289.578789454315	144.3610046383	184.364637637796	167.155978624186	133.549372606976	128.954773727099	286.943819152168	209.983704344574	2050.56151517244	377.827840722333	1279.94440658302	1967.69349131493	140.072094940789	381.718726785905
S100A9	322.145222471352	197.022146226087	627.526935306236	324.712108067593	146.050919604232	308.261209085123	19.1569114784527	11.0017247273343	40989.7282567127	2936.61610364904	6664.47418966773	188.898070671479	308.195966216823	299.19716378522
OAZ1	1980.94157512821	1018.19507981158	1210.55477662745	986.165105545015	1334.35241184179	1655.33884697887	1586.2240189615	1346.98897110823	4600.47709358131	5540.80172407629	3020.93319657427	2490.6286008765	1584.50034312946	2074.98755707229
MYL6	637.881935669926	574.34759292792	832.747351627526	511.403362213588	779.640327425346	1161.87209966323	812.061995368227	723.256404717665	1384.9235998219	2174.91332833096	1518.81286516399	1638.79481155092	1614.64895779546	1097.72620327875
SAT1	322.975105891688	167.962876177986	355.508641777892	149.757469949073	253.592776022056	285.976451728616	176.020957870372	122.954668080164	1826.26995905738	3368.37871967574	1278.87972431323	419.658776725199	291.36124355457	514.080929613572
CEBPD	14.9156667965494	14.6170284911237	30.0658568741377	20.1398476063799	11.940917558444	24.3203199442485	10.1131674506465	5.63361925492245	898.059390342346	262.49631948539	534.330557736733	13.6519485582855	284.873388362231	41.1057990763471
IFITM3	51.4251364738808	40.9663206339559	93.4799351909654	71.1452187760879	49.5080604220095	61.238223149465	63.5041717075826	81.6156248902302	1259.44380921406	3848.57164514722	1199.55808377104	122.394338727142	229.429189233602	21.2335444630575
HLA-DPA1	1936.70442764445	39.0352237748709	92.499000048987	48.279630379036	105.966098725454	339.570133397458	78.1114289857478	34.7197156888665	667.283667596149	1529.77349294128	4240.30683984648	1531.85663630983	144.35810520172	344.213851168963
HLA-DQB1	965.378700677906	12.2496863732423	36.9173370838631	11.7916871229725	40.3445787155863	70.2813909778501	51.1942817973372	26.8811745730263	70.4534402536185	80.2737826340334	1189.36360444716	277.08179689653	16.6678975281683	80.4229720808492
S100A11	186.279934801568	493.029016457846	1334.01817266079	209.094613386524	741.703291679969	789.125712239219	481.547870511205	455.589412601894	4536.97517589477	5875.36890296473	2727.99633236504	994.354523996677	1148.24589780106	406.174747947489
TYMP	62.1646727901727	26.1379561923065	78.9944649844017	29.0847256203945	36.2717190873652	59.4373166235861	39.0341233262178	13.2342100510303	1028.68463287493	960.62194327985	661.023197932561	180.503514782988	99.3536468169438	181.846254351773
CSTB	118.532535731391	201.441192703813	282.81980188633	168.27631674588	232.985851709497	300.094983008043	329.882931217829	318.669378763687	601.116871251008	1222.26997316352	693.59566259273	47.9461618910066	308.435475153442	118.051715103759
C1orf162	314.309303616677	254.803954572998	233.772062909914	200.452974786106	103.170834370613	83.3979732593819	221.744234675138	303.465576575187	854.192930018553	897.145409040265	1056.55066813799	247.494524472193	611.878723223609	26.1716398254718
FAM26F	372.637592090652	42.3423806952882	40.699079242859	22.9715664467193	56.4417284341308	24.4914774188127	11.4361417099064	14.2999821167351	310.580268465503	686.952440099294	394.710298023095	151.588006498686	93.6484646928308	39.797247004685
RPS24	960.647881023937	879.893288160203	825.158437214567	957.52675434468	818.297044713121	849.288755055344	577.905653241107	659.023884347874	1047.81789742734	894.749650688525	1160.67500337203	942.953075347589	874.83825961153	865.615285982648
LGALS2	82.7500192736266	37.1819404210223	120.386192811254	58.6095803639334	44.8717687739997	44.593579088074	0	0.97389192457571	4655.27880131851	384.545045526942	3250.78268851928	34.2502990117873	53.9610165460099	37.4997664774484
HLA-DMB	146.918763244322	2.38969231149915	3.58670078895492	3.11682909187736	4.01237512789974	7.10014547939022	1.77936570648245	1.55197519392242	45.6335243794016	23.0509871468719	155.06732694726	118.63924724779	6.74811680401228	9.14541115841722
HLA-DRB1	3293.44238414932	36.9482361361719	141.91246398184	41.5816929435162	106.41639417542	499.563951203815	233.030240168426	82.6577172602064	1356.10232430531	1735.14786598995	6137.45030685629	2157.85932216489	119.965265537808	524.473862007317
HLA-DQA2	394.482868366236	2.2595359153269	4.29014502658699	2.64658148210008	1.6782253437766	24.8003346626333	17.8471791709648	7.4479937594603	25.9629197910787	68.5377067235829	502.15339647531	211.98786318345	6.99075980716635	73.2768786441542
YBX1	884.139418960136	604.270299076599	711.558768699837	609.659851541398	777.631270766314	717.871146224763	881.799844520168	799.893822475702	983.760523607642	1857.3322761054	1353.61437562509	816.382934794451	821.113629630256	923.108983473902
ANXA1	27.9347810439538	209.426854170556	416.023862404909	102.77217138394	391.243803944556	439.947598479276	148.16061369069	204.041864143844	403.896614216631	272.375048562727	508.353377229252	69.8936125096075	547.137673461371	31.9968643392203
KLF4	7.98314418149197	4.17503535061741	5.77534706862338	3.70053259957897	3.27589515475816	3.54017434304897	0.285814517149686	0.0421361934919975	95.6315300897689	92.7837439072754	108.743599993763	45.0039153079202	3.96899394172883	7.05794564726705
BRK1	396.429913651359	285.746723997665	329.439523899528	253.353063494752	293.195316971954	410.946107334547	261.619184713139	291.724707112395	653.363824354136	638.904729811219	645.783487797688	706.234900977053	561.996029608111	301.020611993487
AP2S1	167.095493229743	156.609744477709	179.78383382567	126.433836535893	165.708220701037	227.651621848319	220.50660443306	223.240977158845	833.33483850457	635.658256511692	831.302596653955	453.544404206474	342.573885950607	299.050877604344
AP1S2	29.3310631205632	16.570869519121	25.2193620620791	16.294682124683	15.33914526697	17.8845016826396	23.25346630278	19.6532661371814	275.581759310388	113.038139640496	293.876587320972	78.7198989628165	28.1891864608025	16.3369004504881
HLA-DRB5	1267.07312079325	12.4132381438825	51.6066260292106	15.3368152357755	45.5413471666226	221.615701204078	126.749525032831	49.2272347927499	541.218603977728	685.435330588146	2233.05437967692	829.06899117146	44.4382803384623	304.166538469777
IL2RG	242.317574770392	258.427537914138	329.9104940531	214.251823214126	342.46851282367	443.317056889913	462.304227659192	425.103013367454	37.1376350981167	58.995107153401	90.5481682325031	241.425982890241	621.428345462579	230.431272271908
CTSS	128.198590187873	47.6616692573309	64.2152945495579	48.6320208740419	47.5445462029604	69.6012150971464	37.0154462633174	32.6516866376312	743.376725425644	953.262796179549	281.482662803898	147.777278243988	100.937157653905	97.6762902691316
IER3	1.8963298628664	6.42581169877834	9.03895426414693	5.62548577009596	11.5968907829221	10.8356829348596	5.62424352734502	7.47561464795572	71.4648559189987	4.75592067807869	33.7158085054249	16.8259818321086	16.203126666174	2.15692166551284
AMICA1	5.55851754929676	28.3926656218345	33.500604939179	33.4206998511776	38.2362621568854	17.2019509893326	29.0307750057048	23.7373566615998	104.671269732111	64.3761003013739	157.6012592123	143.512399143099	6.03716690579794	2.16738380472103
LDHB	242.767433865761	1159.89913399843	1116.93419914031	1083.38259842225	907.479626787971	489.672385777597	1260.02490882939	1435.96473834466	179.373056578715	107.443162830534	305.399628014074	664.401274293061	351.14642920126	508.496663275452
PEA15	11.3714655392881	2.96975099787573	3.82575199341568	2.05955822085962	2.53376180352014	5.93977247284829	5.03716463149064	4.64474772235198	11.4442904211007	9.47595215857086	34.7261143220151	22.5236382918439	8.97950140291726	2.00100120277881
H2AFY	65.6876768120681	62.2322700752519	72.0887546451473	55.9723120203818	55.3450425573199	69.9207818333157	77.7262093893638	78.145388435928	239.111164319001	216.515791929937	309.974538441052	251.779274856156	109.53544748932	56.1173333039061
NUDT8	23.1928088368409	6.33256701925394	7.88663963835496	7.35089860464415	12.4809268483847	12.1804343952604	9.53437418683339	7.28423817597969	3.98136280959909	8.69856654199255	23.1289805216076	48.3197344615277	31.5333166780904	39.1036821250628
RARRES3	187.619840532697	673.960007957623	739.067451760974	615.860605422591	854.912104806674	1391.70347950764	629.768814290622	627.464017477244	196.679653425663	300.452028457852	163.340499115704	93.6115255261939	2032.52623945681	325.85420203492
GIMAP1	3.92384704702562	66.7324279670401	60.1645993869931	56.6068837868174	67.2925177698623	75.3028145885683	53.3802672618493	59.6644785281065	46.5396186490564	40.8456606090537	18.080223629457	2.49098529205041	75.6115389203461	3.8797240734337
TUBA4A	66.964601013525	107.164494444781	119.21828495625	84.4677171685327	122.133933541669	157.519948481875	162.079146605397	155.856637572086	46.9035617986818	57.5022688408196	23.3789091121659	8.34763401951077	73.8367555869271	95.7817299060325
HLA-DQB2	18.0803016490526	0.218548267096258	1.06653930784962	1.30294576262225	1.59554345117775	0.883840442568935	0.760167646318089	0.381668244994108	1.99929592982371	1.81592302329632	28.1167700602585	3.85329106819146	1.52977191288882	0
SAMHD1	8.78539120726676	34.9353708807916	39.1722555837215	27.8702941221637	35.3144526822139	45.7141988769468	24.1658853982458	21.8200730761169	78.8668914781898	64.9158501242944	130.009874210486	128.553721259953	72.2547926966037	11.3699896854523
CRIP3	6.24262986383042	0.261451415496623	0.205704241268188	0	0	0	0.2377853186569	1.00033891137247	1.49513480749495	0	17.2351907880345	0	1.00040001717452	0
DTD2	3.04843787859755	3.72077504216455	2.91101280045287	3.1348346869208	4.1878506354325	3.30359769726279	2.86951181220376	2.44285712681013	0.865575757118477	0.379645570374365	5.19526107466919	0	1.60833811040499	1.67624118585832
CIDEB	1.75697705577577	3.18580764226611	3.68874229530209	2.64077535128043	4.29412357401005	6.35523167141842	5.43464075573966	3.69506254710574	8.47447419697695	3.61275871312432	12.3219962354713	0	15.3905318317784	3.21983608955146
IL18	0.567075848653546	0.419567631636369	0.326603213931979	0	0	0.458791034857704	0	0	21.4256202481137	5.64431372823534	46.1935491815806	7.76703158897159	11.4104295416866	0
C19orf38	17.8331972253326	5.59194938231659	7.46231228408734	2.57032014610702	5.40472537865953	6.33615963711713	1.86653722499742	0.642662586763771	211.15743445253	332.120846077177	93.8752590219357	9.0778300782048	13.5955734289329	45.8757436528286
CPVL	4.80264516816105	2.47058540584136	4.80930868673607	2.80187029478851	1.32623629468802	3.38702286313175	0	2.10888832463552	144.414221117152	87.658782528727	334.621717040665	16.8607027223208	4.50435967216187	2.10924316733053
MYLPF	3.39601410617722	2.27847395754828	1.36697548294438	0	7.36900865036079	3.14642914130586	1.43175190994476	4.13641426894895	5.8589689958743	3.42195519869861	21.9686508581743	29.6721452458295	11.1379828796933	0
SEMA4A	2.52947184718314	0.518504896506827	1.60216547613957	0.496098653592208	0.903298188109998	2.07562448239568	0.50555631288709	0.410797480528734	12.2444599818995	12.5292163548307	25.0576932882072	6.82693030184323	0.830446769529082	55.1608721371778
ADAM15	0.80645723913635	0.582957186663721	1.13871034241266	0.427365995254665	0.600690304681009	1.18436766943675	2.85191001214398	0.850626608917951	6.16586101236041	2.45732920176519	8.73580330794689	1.62668785028035	3.48913949328692	2.76968273510517
CMPK2	6.07448076794836	5.11011999800674	10.500312365863	3.49618548204494	6.56280127560397	5.92049305064836	1.47552715922713	0.981768412294865	13.1126929054466	16.0055019685479	22.0674741358277	6.3944164167645	11.194695205541	4.64571106063879
ETS2	0.910064830772782	1.77347930397048	1.9099488384326	2.77771144235563	1.24251209254168	1.78413384458108	0.691523462654722	1.97885826357933	7.56534812581998	8.60839384771658	13.6383953407666	0	1.41532601942401	0
GBP2	10.8722678168526	43.7103237302711	61.3380889240016	37.7300757913042	68.3707622684869	74.1868320486066	65.8439395882358	45.8768149306839	38.2261808790022	107.9104588521	25.7892173487389	10.3299909339823	87.2453073575157	9.98107716156259
SURF6	7.56392063589162	5.5547738749313	5.08891069842974	5.82822704945361	7.15147219656678	7.80734639737345	8.11528957187842	5.5283031458002	3.05514205373144	3.8489964914307	6.85202575390969	2.84045596556407	11.5004755027663	5.89060273296813
NDRG2	2.01369527489944	4.72454811465601	4.46221236070202	3.14099085372039	2.86141444334203	2.19308449393332	6.12579266365097	7.00893515121768	0.998040330081289	0.885078354973279	43.7260100155892	3.87992794540615	1.34202038969721	0.51163858494723
SULT1A1	1.34417723692236	4.17790266461117	4.20592456266558	2.7615707962985	3.75886851942165	4.65827940156924	3.26233329661856	2.51817726125915	52.5487355206485	41.8259295211998	16.7505303189573	2.62514037854646	3.07386829955752	4.07629756407433
C10orf128	5.60120376972109	1.78158062933933	9.35852840595969	0.221632542678576	2.74063882612409	11.6475762971233	9.77937114119097	10.4557708785253	1.44232220944331	1.19634151045088	34.3685925217612	1.56417531430894	22.3728096685476	5.10787195974252
CCDC86	3.72503982964298	4.12224653990381	3.23720515291986	5.29669102047863	3.53404982464698	3.60061057598061	7.02561307629539	6.46098989963463	2.28654570195378	3.6788730955028	9.64026557072343	8.4387471201201	5.22001955790052	0.976992589461575
TMC6	17.2340280283129	16.9213198047305	20.2174506839715	14.6007737992838	20.8603543384101	22.2022194546499	41.2972938409851	30.0541613279307	6.12803449760572	26.5021481924442	9.3777991373595	13.147646343463	29.9698961517776	26.1944761508181
COL9A2	2.75605463314707	0.419681884138453	0.793135674960944	0.0843020249292642	0.389566346378986	0.0790612161854335	0.91792790204207	0	3.187701670044	3.06145319022411	10.1195124349498	0.82477133418371	0.763636491718001	2.51275316098038
LILRB3	0.602794288653294	0.370149116324458	1.29404007144581	0.811694963001661	0.171738994678326	0.732212050217742	0.294471745320467	0.0633794535649969	22.0353029001597	22.1165566871127	12.7878883268349	0.439117131482374	1.45988579464302	2.49463364769406
FAHD2A	6.29191315817814	8.74849142166201	8.51646646792307	10.6280326200888	7.58646579413237	9.38803531228865	15.6341324304593	14.8019889231532	7.90694412464034	9.42063436291085	12.4378740480601	27.8148045006959	15.2286929560546	16.310052858073
COQ2	9.63965246485051	6.13696597084121	6.25583855642398	5.68465307853572	5.0222951935893	11.0414237174789	6.74946082534805	4.07262254257775	35.1629693960884	54.7630802273882	21.4841395193954	14.6975061661341	15.6382145011811	9.43761906924453
MAN2B1	8.509672964787	2.65619465640218	3.17271276113152	2.17606804618621	3.03234582521284	3.59776221415207	3.09337555976097	3.03656333326117	4.81766151291245	3.95519775916384	10.2519936224511	25.4451417730482	2.70159932778237	4.45451082891492
CS	6.37879815590583	4.25304616370518	4.39194612148346	4.16810131575057	4.80249859162403	4.29706794184852	3.96791221294539	3.88314011437025	4.77211795341955	5.40838520872683	10.6773084565548	4.74507084614539	3.88413653421081	6.84775242919686
ATP1B1	0.873742099679728	0.553673059865178	1.39149522978633	0.0937885889987193	2.27692446660175	0.449317810083237	3.50061886652588	1.05277644272158	0.92886942438023	1.54541570003728	15.4382086265775	4.20247437298369	1.15476292199759	2.64338536126392
